filename,chroma_frequency,sp_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc,label
boombap1.wav,0.4539582133293152,1958.5961007137576,2242.096759908493,4128.825033559888,0.08254749782314241,7.3531389236450195,boombap
boombap10.wav,0.46449553966522217,2986.4923532976745,2837.5081484176208,6292.511950041118,0.14782601465750775,2.782493829727173,boombap
boombap100.wav,0.45996811985969543,2377.117125120791,2708.232787324279,5411.317278504741,0.06474110511803406,8.356518745422363,boombap
boombap1000.wav,0.4930613934993744,2218.9019838459485,2303.4093287910096,4625.305364744582,0.10199258054373066,4.666914939880371,boombap
boombap1001.wav,0.5022326707839966,2215.3601154173,2261.0720438026856,4563.039074593653,0.10548915803986068,4.909902095794678,boombap
boombap1002.wav,0.49846261739730835,2144.53085065874,2276.510280900318,4540.405878120163,0.09519065644349846,5.0164995193481445,boombap
boombap1003.wav,0.5554443597793579,2255.990346097784,2294.1213433510316,4633.738647083011,0.10465620767221362,3.7214584350585938,boombap
boombap1004.wav,0.5859958529472351,2298.6604492227357,2319.4243005945,4722.704775783669,0.10725558726780186,4.173945903778076,boombap
boombap1005.wav,0.5669576525688171,2356.527195322621,2364.286508148787,4867.953897482102,0.11722604851973684,3.3823940753936768,boombap
boombap1006.wav,0.3695293366909027,1995.6647608442615,2050.869725895646,4190.041330059985,0.10606965339589783,-5.143580913543701,boombap
boombap1007.wav,0.27327510714530945,1296.7129167243472,1499.346466145079,2743.450077399381,0.05647131385448916,-4.26676082611084,boombap
boombap1008.wav,0.43235257267951965,1571.5657415491441,1977.9129154130806,3688.2443643575853,0.05106998597136223,6.484025955200195,boombap
boombap1009.wav,0.4364650547504425,1425.085375840418,1908.4644210067947,3224.7638336276123,0.04355000120936533,5.599589824676514,boombap
boombap101.wav,0.45098158717155457,2325.364984339897,2694.1827442060408,5335.0344064434985,0.07066094838428792,6.8799896240234375,boombap
boombap1010.wav,0.4368220567703247,1345.0313969831666,1903.0262117764073,3069.931436544601,0.035305153105650154,5.974823474884033,boombap
boombap1011.wav,0.44690898060798645,1360.8911735471754,1917.9412302435796,3120.731129365809,0.034489587364551086,5.2476654052734375,boombap
boombap1012.wav,0.4497370719909668,1516.3628775173195,1962.7231896719175,3536.811946715364,0.0485159575754644,5.722392559051514,boombap
boombap1013.wav,0.4191325604915619,1444.0979416421237,1910.9141667677968,3379.896228896575,0.043715533088235295,5.818796634674072,boombap
boombap1014.wav,0.4381698668003082,1353.0701668039044,1953.9795839971728,3130.9477342540636,0.03437016253869969,5.3710784912109375,boombap
boombap1015.wav,0.44609254598617554,1339.9371205359698,1901.0544631493576,3071.7147590944273,0.03424317917956656,6.051273345947266,boombap
boombap1016.wav,0.43371325731277466,1250.9859885798799,1833.7873778068924,2820.0662807783474,0.032415525832043345,5.775792598724365,boombap
boombap1017.wav,0.4368422329425812,1348.9215291827843,1899.071000917429,3076.4313972402283,0.0371207127999226,6.081684112548828,boombap
boombap1018.wav,0.43223264813423157,1556.3435606912606,1979.5120260602027,3658.26121232827,0.0501085405379257,6.313675880432129,boombap
boombap1019.wav,0.43570244312286377,1566.7815284167475,1974.766131080567,3666.311163651316,0.05177595297987616,6.305799961090088,boombap
boombap102.wav,0.46956267952919006,2544.4262873265207,2387.652450841025,4991.20315221072,0.10989956220975232,4.255154132843018,boombap
boombap1020.wav,0.40416809916496277,1636.421114151201,1987.1088071950487,3676.3944360124806,0.0604788482004644,-1.0446369647979736,boombap
boombap1021.wav,0.2925729751586914,3523.4815929529045,2572.2135636383773,6415.844537599168,0.22683611890479877,-5.904324054718018,boombap
